keyTime,keyCount,mouseCount,distance,freqType,date
2024110618,3470,3135,906988,1,2024-11-06
2024110619,1679,2587,1284462,1,2024-11-06
2024110620,1698,2511,1020239,1,2024-11-06
2024110621,132,430,324933,1,2024-11-06
2024110622,105,1848,904795,1,2024-11-06
2024110623,432,2768,1008323,1,2024-11-06
202411070000,0,38,1733,0,2024-11-07
202411070001,0,2,8661,0,2024-11-07
202411070002,31,20,13074,0,2024-11-07
202411070003,126,1,2729,0,2024-11-07
202411070004,0,21,11705,0,2024-11-07
202411071217,0,1,3725,0,2024-11-07
202411071218,1,0,1,0,2024-11-07
202411071220,0,4,10045,0,2024-11-07
202411071223,0,6,3654,0,2024-11-07
202411071224,0,67,20031,0,2024-11-07
202411071225,0,8,7526,0,2024-11-07
202411071226,0,10,13841,0,2024-11-07
202411071227,0,1,1283,0,2024-11-07
202411071228,0,18,12498,0,2024-11-07
202411071229,0,82,48313,0,2024-11-07
202411071230,0,77,32764,0,2024-11-07
202411071231,0,7,3578,0,2024-11-07
202411071232,0,0,2,0,2024-11-07
202411071233,0,0,2846,0,2024-11-07
202411071237,0,1,6244,0,2024-11-07
202411071246,2,0,0,0,2024-11-07
202411071247,0,7,13408,0,2024-11-07
202411071248,0,5,3656,0,2024-11-07
202411071249,0,4,5943,0,2024-11-07
202411071250,0,42,19276,0,2024-11-07
202411071251,0,23,31349,0,2024-11-07
202411071252,0,30,14447,0,2024-11-07
202411071253,0,9,7607,0,2024-11-07
202411071254,0,25,14564,0,2024-11-07
202411071255,0,2,2571,0,2024-11-07
202411071256,0,29,12709,0,2024-11-07
202411071258,0,32,25234,0,2024-11-07
202411071259,0,15,18697,0,2024-11-07
202411071300,0,62,23614,0,2024-11-07
202411071301,0,46,23977,0,2024-11-07
202411071302,0,20,15249,0,2024-11-07
202411071303,0,20,11490,0,2024-11-07
202411071304,0,26,20912,0,2024-11-07
202411071305,0,11,6821,0,2024-11-07
202411071306,0,38,21996,0,2024-11-07
202411071307,0,43,25865,0,2024-11-07
202411071308,0,2,864,0,2024-11-07
202411071309,0,29,15293,0,2024-11-07
202411071310,0,19,11950,0,2024-11-07
202411071311,0,8,8381,0,2024-11-07
202411071312,0,59,20699,0,2024-11-07
202411071313,0,52,15095,0,2024-11-07
202411071314,0,60,26332,0,2024-11-07
202411071315,0,48,20195,0,2024-11-07
202411071316,0,27,16203,0,2024-11-07
202411071317,0,24,15657,0,2024-11-07
202411071318,0,34,19017,0,2024-11-07
202411071319,0,45,23584,0,2024-11-07
202411071320,0,59,25953,0,2024-11-07
202411071321,0,31,19986,0,2024-11-07
202411071322,0,53,24807,0,2024-11-07
202411071323,0,23,24719,0,2024-11-07
202411071324,0,58,52552,0,2024-11-07
202411071325,0,26,14306,0,2024-11-07
202411071326,0,24,12806,0,2024-11-07
202411071327,0,31,14921,0,2024-11-07
202411071328,0,49,15129,0,2024-11-07
202411071329,0,56,14814,0,2024-11-07
202411071330,0,48,19482,0,2024-11-07
202411071331,0,16,11463,0,2024-11-07
202411071332,0,46,20663,0,2024-11-07
202411071333,0,51,20164,0,2024-11-07
202411071334,0,29,10563,0,2024-11-07
202411071335,0,29,20469,0,2024-11-07
202411071336,0,16,10855,0,2024-11-07
202411071337,0,2,1288,0,2024-11-07
202411071338,0,52,23235,0,2024-11-07
202411071339,0,38,14247,0,2024-11-07
202411071340,0,53,29428,0,2024-11-07
202411071341,0,23,11894,0,2024-11-07
202411071342,0,16,13458,0,2024-11-07
202411071343,0,30,10881,0,2024-11-07
202411071344,0,37,17065,0,2024-11-07
202411071345,0,31,12864,0,2024-11-07
202411071346,0,40,20318,0,2024-11-07
202411071347,0,37,22231,0,2024-11-07
202411071348,0,44,16332,0,2024-11-07
202411071349,0,32,14217,0,2024-11-07
202411071350,0,37,13692,0,2024-11-07
202411071351,0,48,14130,0,2024-11-07
202411071352,0,42,18411,0,2024-11-07
202411071353,0,24,17560,0,2024-11-07
202411071354,0,8,2853,0,2024-11-07
202411071355,0,22,8046,0,2024-11-07
202411071356,0,63,22978,0,2024-11-07
202411071357,0,27,14761,0,2024-11-07
202411071358,0,14,8530,0,2024-11-07
202411071359,0,22,5503,0,2024-11-07
202411071400,0,27,4999,0,2024-11-07
202411071401,0,18,5246,0,2024-11-07
202411071402,0,42,17832,0,2024-11-07
202411071403,0,35,20118,0,2024-11-07
202411071404,0,18,7492,0,2024-11-07
202411071405,0,4,2469,0,2024-11-07
202411071516,0,12,17725,0,2024-11-07
202411071517,9,141,33251,0,2024-11-07
202411071518,12,187,21765,0,2024-11-07
202411071519,7,47,7529,0,2024-11-07
202411071520,16,98,30761,0,2024-11-07
202411071521,18,149,17639,0,2024-11-07
202411071522,0,77,3221,0,2024-11-07
202411071523,6,78,29160,0,2024-11-07
202411071524,0,26,5713,0,2024-11-07
202411071525,0,84,4796,0,2024-11-07
202411071526,0,193,10989,0,2024-11-07
202411071527,28,114,7202,0,2024-11-07
202411071528,0,83,7658,0,2024-11-07
202411071529,17,45,17426,0,2024-11-07
202411071530,0,65,21693,0,2024-11-07
202411071531,0,90,29342,0,2024-11-07
202411071532,134,43,20255,0,2024-11-07
202411071533,52,20,35437,0,2024-11-07
202411071534,131,10,5685,0,2024-11-07
202411071535,119,87,15732,0,2024-11-07
202411071536,4,79,5247,0,2024-11-07
202411071537,4,76,9347,0,2024-11-07
202411071538,36,155,12031,0,2024-11-07
202411071539,1,171,4623,0,2024-11-07
202411071540,0,19,3948,0,2024-11-07
202411071541,0,13,15355,0,2024-11-07
202411071542,0,14,6874,0,2024-11-07
202411071543,0,44,11593,0,2024-11-07
202411071544,0,128,18719,0,2024-11-07
202411071545,0,95,18735,0,2024-11-07
202411071546,0,222,5043,0,2024-11-07
202411071547,0,132,19539,0,2024-11-07
202411071548,0,85,17349,0,2024-11-07
202411071551,0,60,4991,0,2024-11-07
202411071552,28,117,17491,0,2024-11-07
202411071553,240,2,1500,0,2024-11-07
202411071554,14,198,21112,0,2024-11-07
202411071555,0,224,10093,0,2024-11-07
202411071556,0,195,19049,0,2024-11-07
202411071557,11,170,10705,0,2024-11-07
202411071558,0,131,9413,0,2024-11-07
202411071559,110,46,14163,0,2024-11-07
202411071600,130,19,11496,0,2024-11-07
202411071601,14,27,21666,0,2024-11-07
202411071602,47,43,29969,0,2024-11-07
202411071603,25,125,24021,0,2024-11-07
202411071604,11,51,28646,0,2024-11-07
202411071605,96,6,8189,0,2024-11-07
202411071606,11,37,24682,0,2024-11-07
202411071607,0,46,23736,0,2024-11-07
202411071608,142,5,5353,0,2024-11-07
202411071609,35,171,16107,0,2024-11-07
202411071610,48,9,6931,0,2024-11-07
202411071611,57,17,6860,0,2024-11-07
202411071612,41,27,22966,0,2024-11-07
202411071613,87,93,8601,0,2024-11-07
202411071614,56,24,16880,0,2024-11-07
202411071615,81,64,23206,0,2024-11-07
202411071616,61,55,23201,0,2024-11-07
202411071617,10,60,25311,0,2024-11-07
202411071618,169,9,2954,0,2024-11-07
202411071619,37,26,24213,0,2024-11-07
202411071620,130,19,10430,0,2024-11-07
202411071621,5,74,21866,0,2024-11-07
202411071622,0,48,31264,0,2024-11-07
202411071623,1,27,18814,0,2024-11-07
202411071624,0,24,13367,0,2024-11-07
202411071625,0,21,13965,0,2024-11-07
202411071626,0,12,1306,0,2024-11-07
202411071627,9,29,20145,0,2024-11-07
202411071628,4,59,19280,0,2024-11-07
202411071629,32,17,13323,0,2024-11-07
202411071630,0,36,16099,0,2024-11-07
202411071631,0,20,15792,0,2024-11-07
202411071632,0,43,36260,0,2024-11-07
202411071633,0,57,23683,0,2024-11-07
202411071634,0,21,13613,0,2024-11-07
202411071635,0,47,16401,0,2024-11-07
202411071636,0,11,9725,0,2024-11-07
202411071637,0,0,27,0,2024-11-07
202411071638,0,39,16163,0,2024-11-07
202411071639,0,38,18592,0,2024-11-07
202411071640,0,24,9551,0,2024-11-07
202411071641,0,14,4486,0,2024-11-07
202411071642,0,53,19345,0,2024-11-07
202411071643,0,26,15265,0,2024-11-07
202411071644,5,39,14802,0,2024-11-07
202411071645,8,34,26629,0,2024-11-07
202411071646,145,22,12839,0,2024-11-07
202411071647,0,41,26738,0,2024-11-07
202411071648,0,33,17991,0,2024-11-07
202411071649,0,15,10022,0,2024-11-07
202411071650,0,14,5369,0,2024-11-07
202411071651,0,60,21331,0,2024-11-07
202411071652,0,12,4624,0,2024-11-07
202411071653,0,5,4183,0,2024-11-07
202411071654,0,51,20579,0,2024-11-07
202411071655,21,28,15585,0,2024-11-07
202411071656,16,17,17878,0,2024-11-07
202411071657,25,75,30735,0,2024-11-07
202411071658,0,81,22380,0,2024-11-07
202411071659,0,66,30789,0,2024-11-07
202411071700,76,31,19359,0,2024-11-07
202411071701,11,59,23940,0,2024-11-07
202411071702,19,32,17870,0,2024-11-07
202411071703,4,73,24149,0,2024-11-07
202411071704,11,73,27711,0,2024-11-07
202411071705,0,67,24927,0,2024-11-07
202411071706,0,130,23900,0,2024-11-07
202411071707,95,24,20197,0,2024-11-07
202411071708,0,54,27304,0,2024-11-07
202411071709,1,59,15286,0,2024-11-07
202411071710,9,31,16830,0,2024-11-07
202411071711,29,41,17114,0,2024-11-07
202411071712,83,21,12774,0,2024-11-07
202411071713,142,25,10942,0,2024-11-07
202411071714,51,29,24154,0,2024-11-07
202411071715,132,38,24846,0,2024-11-07
202411071716,8,49,14985,0,2024-11-07
202411071717,24,142,15722,0,2024-11-07
202411071718,63,50,10464,0,2024-11-07
202411071719,43,39,7932,0,2024-11-07
202411071720,19,180,24826,0,2024-11-07
202411071721,23,12,8885,0,2024-11-07
202411071813,0,7,11091,0,2024-11-07
202411071816,63,30,12682,0,2024-11-07
202411071817,76,29,24763,0,2024-11-07
202411071818,83,46,15115,0,2024-11-07
202411071819,74,16,11862,0,2024-11-07
202411071820,33,114,8458,0,2024-11-07
202411071821,53,22,17257,0,2024-11-07
202411071822,52,25,15836,0,2024-11-07
202411071823,29,11,15662,0,2024-11-07
202411071824,28,12,11625,0,2024-11-07
202411071825,46,30,18665,0,2024-11-07
202411071826,0,92,13627,0,2024-11-07
202411071827,51,139,12513,0,2024-11-07
202411071828,23,51,17206,0,2024-11-07
202411071829,9,39,13054,0,2024-11-07
202411071830,0,16,9816,0,2024-11-07
202411071831,17,36,19307,0,2024-11-07
202411071832,15,24,22736,0,2024-11-07
202411071833,34,71,16766,0,2024-11-07
202411071834,83,26,7018,0,2024-11-07
202411071835,37,27,15878,0,2024-11-07
202411071836,1,44,13108,0,2024-11-07
202411071837,47,67,21118,0,2024-11-07
202411071838,60,5,7602,0,2024-11-07
202411071840,0,52,17462,0,2024-11-07
202411071841,10,91,20493,0,2024-11-07
202411071842,29,30,19850,0,2024-11-07
202411071843,0,3,6375,0,2024-11-07
202411071844,5,20,32258,0,2024-11-07
202411071845,0,110,17249,0,2024-11-07
202411071846,0,115,24883,0,2024-11-07
202411071847,24,80,38795,0,2024-11-07
202411071848,33,37,27354,0,2024-11-07
202411071849,32,14,10006,0,2024-11-07
202411071850,29,23,10601,0,2024-11-07
202411071851,0,46,17204,0,2024-11-07
202411071852,18,88,23398,0,2024-11-07
202411071853,47,22,11978,0,2024-11-07
202411071854,14,24,30224,0,2024-11-07
202411071855,0,54,19223,0,2024-11-07
202411071856,2,97,10385,0,2024-11-07
202411071857,30,68,9336,0,2024-11-07
202411071858,11,102,14891,0,2024-11-07
202411071859,43,34,30224,0,2024-11-07
202411071900,0,10,12005,0,2024-11-07
202411071903,0,1,506,0,2024-11-07
202411071904,68,66,17745,0,2024-11-07
202411071905,138,2,3871,0,2024-11-07
202411071906,79,42,17781,0,2024-11-07
202411071907,91,22,17567,0,2024-11-07
202411071908,0,77,13097,0,2024-11-07
202411071909,0,31,26085,0,2024-11-07
202411071910,0,20,20442,0,2024-11-07
202411071911,0,77,23528,0,2024-11-07
202411071912,12,46,22917,0,2024-11-07
202411071913,25,82,15954,0,2024-11-07
202411071914,25,47,14772,0,2024-11-07
202411071915,0,71,12849,0,2024-11-07
202411071916,32,138,19592,0,2024-11-07
202411071917,49,16,21244,0,2024-11-07
202411071918,0,17,28695,0,2024-11-07
202411071919,0,44,29091,0,2024-11-07
202411071920,0,38,22459,0,2024-11-07
202411071921,0,36,20332,0,2024-11-07
202411071922,0,48,39563,0,2024-11-07
202411071923,0,14,16496,0,2024-11-07
202411071924,0,38,30127,0,2024-11-07
202411071925,0,15,14709,0,2024-11-07
202411071926,0,15,9015,0,2024-11-07
202411071927,0,27,26490,0,2024-11-07
202411071928,32,26,28731,0,2024-11-07
202411071929,139,19,21709,0,2024-11-07
202411071930,21,17,24033,0,2024-11-07
202411071931,2,12,11618,0,2024-11-07
202411071932,0,30,11993,0,2024-11-07
202411071933,0,30,30401,0,2024-11-07
202411071934,0,29,28201,0,2024-11-07
202411071935,0,26,24150,0,2024-11-07
202411071936,0,18,13944,0,2024-11-07
202411071937,0,7,6525,0,2024-11-07
202411071938,0,24,24233,0,2024-11-07
202411071939,0,22,26408,0,2024-11-07
202411071940,5,40,26949,0,2024-11-07
202411071941,18,28,32866,0,2024-11-07
202411071942,0,22,11594,0,2024-11-07
202411071943,0,21,19635,0,2024-11-07
202411071944,0,17,13046,0,2024-11-07
202411071945,0,33,22121,0,2024-11-07
202411071946,35,45,15329,0,2024-11-07
202411071947,0,13,9979,0,2024-11-07
202411071948,17,79,29887,0,2024-11-07
202411071949,13,102,16307,0,2024-11-07
202411071950,26,94,18498,0,2024-11-07
202411071951,59,41,34890,0,2024-11-07
202411071952,49,128,29286,0,2024-11-07
202411071953,82,85,30056,0,2024-11-07
202411071954,25,41,21818,0,2024-11-07
202411071955,32,33,17369,0,2024-11-07
202411071956,6,51,37351,0,2024-11-07
202411071957,83,75,18843,0,2024-11-07
202411071958,62,29,31880,0,2024-11-07
202411071959,3,98,28620,0,2024-11-07
202411072000,17,51,17229,0,2024-11-07
202411072001,35,24,19451,0,2024-11-07
202411072002,32,78,37529,0,2024-11-07
202411072003,25,86,24831,0,2024-11-07
202411072004,0,72,11868,0,2024-11-07
202411072005,0,50,28688,0,2024-11-07
202411072006,45,9,12666,0,2024-11-07
202411072007,0,21,28912,0,2024-11-07
202411072008,0,34,30505,0,2024-11-07
202411072009,0,36,26834,0,2024-11-07
202411072010,0,30,25047,0,2024-11-07
202411072011,4,70,14960,0,2024-11-07
202411072012,26,20,31466,0,2024-11-07
202411072013,30,9,11887,0,2024-11-07
202411072014,40,22,18603,0,2024-11-07
202411072015,45,32,23029,0,2024-11-07
202411072016,16,53,24579,0,2024-11-07
202411072017,55,120,14614,0,2024-11-07
202411072018,40,65,14340,0,2024-11-07
202411072019,0,102,16045,0,2024-11-07
202411072020,2,77,15449,0,2024-11-07
202411072021,19,65,16939,0,2024-11-07
202411072022,52,78,14173,0,2024-11-07
202411072023,33,72,17650,0,2024-11-07
202411072024,33,35,28824,0,2024-11-07
202411072025,29,120,17730,0,2024-11-07
202411072026,30,105,24329,0,2024-11-07
202411072027,17,38,16246,0,2024-11-07
202411072028,50,62,15898,0,2024-11-07
202411072029,62,31,14545,0,2024-11-07
202411072030,35,80,24060,0,2024-11-07
202411072031,0,84,20683,0,2024-11-07
202411072032,180,111,8603,0,2024-11-07
202411072033,32,39,19134,0,2024-11-07
202411072034,57,48,28050,0,2024-11-07
202411072035,9,89,14809,0,2024-11-07
202411072036,53,85,27338,0,2024-11-07
202411072037,37,107,21658,0,2024-11-07
202411072038,32,37,20959,0,2024-11-07
202411072039,38,65,15897,0,2024-11-07
202411072040,19,90,10770,0,2024-11-07
202411072041,38,56,21684,0,2024-11-07
202411072042,62,47,21518,0,2024-11-07
202411072043,0,63,24104,0,2024-11-07
202411072044,54,86,10311,0,2024-11-07
202411072045,74,30,12753,0,2024-11-07
202411072046,9,39,26890,0,2024-11-07
202411072047,64,7,10338,0,2024-11-07
202411072048,32,28,8799,0,2024-11-07
202411072049,99,9,7829,0,2024-11-07
202411072050,69,51,15507,0,2024-11-07
202411072051,82,3,7007,0,2024-11-07
202411072052,0,2,7582,0,2024-11-07
202411072053,12,37,14562,0,2024-11-07
202411072054,188,30,12585,0,2024-11-07
202411072055,64,36,22406,0,2024-11-07
202411072056,30,23,24917,0,2024-11-07
202411072057,28,41,26925,0,2024-11-07
202411072058,0,41,28552,0,2024-11-07
202411072059,0,10,8999,0,2024-11-07
202411072100,0,23,23597,0,2024-11-07
202411072101,0,25,21591,0,2024-11-07
202411072102,0,28,18030,0,2024-11-07
202411072103,0,19,20923,0,2024-11-07
202411072104,0,14,12513,0,2024-11-07
202411072105,0,10,12077,0,2024-11-07
202411072150,0,3,9044,0,2024-11-07
202411072151,0,3,10754,0,2024-11-07
202411072152,0,3,10049,0,2024-11-07
202411072202,0,3,2967,0,2024-11-07
202411072205,8,0,0,0,2024-11-07
202411072206,4,0,0,0,2024-11-07
202411072207,2,0,0,0,2024-11-07
202411072210,0,2,7149,0,2024-11-07
202411072211,0,32,24568,0,2024-11-07
202411072212,53,123,22721,0,2024-11-07
202411072213,27,132,39659,0,2024-11-07
202411072214,138,12,13723,0,2024-11-07
202411072215,23,60,27890,0,2024-11-07
202411072216,0,91,17919,0,2024-11-07
202411072217,35,68,31924,0,2024-11-07
202411072218,0,68,22460,0,2024-11-07
202411072219,17,51,13998,0,2024-11-07
202411072220,0,21,32967,0,2024-11-07
202411072221,0,24,31769,0,2024-11-07
202411072222,0,33,10787,0,2024-11-07
202411072223,161,8,7730,0,2024-11-07
202411072224,132,12,12567,0,2024-11-07
202411072225,56,12,8167,0,2024-11-07
202411072226,189,39,6791,0,2024-11-07
202411072227,4,6,13239,0,2024-11-07
202411072228,0,34,16785,0,2024-11-07
202411072229,29,26,26288,0,2024-11-07
202411072230,233,0,0,0,2024-11-07
202411072231,57,20,15961,0,2024-11-07
202411072232,13,36,27411,0,2024-11-07
202411072233,35,20,29605,0,2024-11-07
202411072234,1,82,16880,0,2024-11-07
202411072235,0,31,10361,0,2024-11-07
202411072236,7,79,21725,0,2024-11-07
202411072237,100,27,14167,0,2024-11-07
202411072238,0,60,14109,0,2024-11-07
202411072239,21,32,17147,0,2024-11-07
202411072240,27,0,0,0,2024-11-07
202411072245,16,0,1783,0,2024-11-07
202411072246,6,1,3488,0,2024-11-07
202411072249,1,108,21034,0,2024-11-07
202411072250,53,66,15920,0,2024-11-07
202411072251,32,39,7753,0,2024-11-07
202411072252,42,27,16503,0,2024-11-07
202411072253,39,68,13239,0,2024-11-07
202411072254,79,45,11087,0,2024-11-07
202411072255,33,42,12360,0,2024-11-07
202411072256,99,89,14331,0,2024-11-07
202411072257,85,28,16941,0,2024-11-07
202411072258,6,14,5011,0,2024-11-07
202411072259,0,11,3319,0,2024-11-07
202411072300,0,12,3298,0,2024-11-07
202411072301,0,16,1279,0,2024-11-07
202411072303,0,30,3443,0,2024-11-07
202411072304,0,15,2008,0,2024-11-07
202411072305,0,42,15553,0,2024-11-07
202411072306,24,29,18005,0,2024-11-07
202411072307,38,37,15762,0,2024-11-07
202411072308,19,108,11910,0,2024-11-07
202411072309,41,56,13740,0,2024-11-07
202411072310,92,24,13267,0,2024-11-07
202411072311,0,5,9731,0,2024-11-07
202411072312,0,2,274,0,2024-11-07
202411072318,34,2,6228,0,2024-11-07
202411072319,0,60,40693,0,2024-11-07
202411072320,0,53,15957,0,2024-11-07
202411072321,0,31,21185,0,2024-11-07
202411072322,0,119,31542,0,2024-11-07
202411072323,17,119,32602,0,2024-11-07
202411072324,0,68,26332,0,2024-11-07
202411072325,0,72,33711,0,2024-11-07
202411072326,0,39,21183,0,2024-11-07
202411072327,0,35,17828,0,2024-11-07
202411072328,0,26,11890,0,2024-11-07
202411072329,0,27,16438,0,2024-11-07
202411072330,0,49,18054,0,2024-11-07
202411072331,0,43,25261,0,2024-11-07
202411072332,0,20,9070,0,2024-11-07
202411072333,0,15,4012,0,2024-11-07
202411072334,0,70,39455,0,2024-11-07
202411072335,0,56,39959,0,2024-11-07
202411072336,0,23,14209,0,2024-11-07
202411072337,0,4,1292,0,2024-11-07
202411072338,0,43,12536,0,2024-11-07
202411072339,0,39,41966,0,2024-11-07
202411072340,0,37,34503,0,2024-11-07
202411072341,0,32,24493,0,2024-11-07
202411072342,0,40,26067,0,2024-11-07
202411072343,0,79,24904,0,2024-11-07
202411072344,0,15,5726,0,2024-11-07
202411072345,0,6,7522,0,2024-11-07
202411072347,0,12,5249,0,2024-11-07
202411080016,0,12,10149,0,2024-11-08
2024110600,1694,338,56613,1,2024-11-06
2024110611,0,65,54182,1,2024-11-06
2024110612,4779,843,298160,1,2024-11-06
2024110613,2352,673,122255,1,2024-11-06
2024110614,1400,2444,474114,1,2024-11-06
2024110615,2923,1757,612949,1,2024-11-06
2024110616,3413,2423,742887,1,2024-11-06
2024110617,1167,1397,526988,1,2024-11-06
2024110618,3470,3135,906988,1,2024-11-06
2024110619,1679,2587,1284462,1,2024-11-06
2024110620,1698,2511,1020239,1,2024-11-06
2024110621,132,430,324933,1,2024-11-06
2024110622,105,1848,904795,1,2024-11-06
2024110623,432,2768,1008323,1,2024-11-06
2024110700,157,82,37902,1,2024-11-07
2024110712,3,505,335812,1,2024-11-07
2024110713,0,2060,1010768,1,2024-11-07
2024110714,0,144,58156,1,2024-11-07
2024110715,997,4025,599899,1,2024-11-07
2024110716,1559,2266,1016224,1,2024-11-07
2024110717,843,1259,414117,1,2024-11-07
2024110718,1241,2089,744954,1,2024-11-07
2024110719,1228,2375,1215202,1,2024-11-07
2024110720,2134,3141,1140095,1,2024-11-07
2024110721,0,128,138578,1,2024-11-07
2024110722,1863,1782,702203,1,2024-11-07
2024110723,265,1610,718137,1,2024-11-07
202411080017,32,55,13155,0,2024-11-08
202411081206,0,25,18379,0,2024-11-08
202411081207,0,51,47256,0,2024-11-08
202411081208,0,53,54132,0,2024-11-08
202411081209,0,44,47548,0,2024-11-08
202411081210,0,51,49336,0,2024-11-08
202411081211,0,5,4744,0,2024-11-08
202411081212,0,42,32453,0,2024-11-08
202411081213,0,6,1914,0,2024-11-08
202411081214,0,44,30679,0,2024-11-08
202411081215,0,30,25516,0,2024-11-08
202411081216,0,26,22733,0,2024-11-08
202411081217,0,9,12757,0,2024-11-08
202411081218,0,27,20881,0,2024-11-08
202411081219,0,38,33892,0,2024-11-08
202411081220,0,27,23403,0,2024-11-08
202411081221,0,38,34396,0,2024-11-08
202411081222,0,56,45569,0,2024-11-08
202411081223,0,6,3793,0,2024-11-08
202411081224,0,8,2746,0,2024-11-08
202411081225,0,38,11317,0,2024-11-08
202411081226,0,11,4955,0,2024-11-08
202411081227,0,49,16798,0,2024-11-08
202411081228,0,25,10468,0,2024-11-08
202411081229,0,47,12117,0,2024-11-08
202411081230,0,42,23342,0,2024-11-08
202411081231,0,12,15101,0,2024-11-08
202411081232,0,40,12354,0,2024-11-08
202411081233,0,15,8618,0,2024-11-08
202411081234,0,10,5738,0,2024-11-08
202411081235,0,45,19704,0,2024-11-08
202411081236,0,45,14579,0,2024-11-08
202411081237,0,69,14613,0,2024-11-08
202411081238,0,0,1920,0,2024-11-08
202411081335,0,1,6091,0,2024-11-08
202411081345,33,50,40413,0,2024-11-08
202411081346,33,81,39906,0,2024-11-08
202411081347,45,63,32399,0,2024-11-08
202411081348,3,61,28196,0,2024-11-08
202411081349,8,48,25832,0,2024-11-08
202411081350,23,23,21790,0,2024-11-08
202411081351,79,25,15928,0,2024-11-08
202411081352,40,8,4960,0,2024-11-08
202411081353,49,56,40511,0,2024-11-08
202411081354,54,24,22053,0,2024-11-08
202411081355,15,151,36191,0,2024-11-08
202411081356,1,133,30652,0,2024-11-08
202411081357,0,12,5269,0,2024-11-08
202411081358,23,101,26738,0,2024-11-08
202411081359,45,87,21742,0,2024-11-08
202411081400,187,62,7212,0,2024-11-08
202411081401,117,21,7041,0,2024-11-08
202411081402,103,25,5859,0,2024-11-08
202411081403,30,88,16630,0,2024-11-08
202411081404,14,45,16168,0,2024-11-08
202411081405,34,148,16691,0,2024-11-08
202411081406,34,86,24291,0,2024-11-08
202411081407,54,10,14816,0,2024-11-08
202411081408,121,12,6991,0,2024-11-08
202411081409,23,87,12311,0,2024-11-08
202411081410,7,84,14755,0,2024-11-08
202411081411,8,118,23565,0,2024-11-08
202411081412,151,6,7778,0,2024-11-08
202411081413,14,103,18050,0,2024-11-08
202411081414,18,65,21212,0,2024-11-08
202411081415,83,73,19507,0,2024-11-08
202411081416,109,119,18390,0,2024-11-08
202411081417,75,90,12113,0,2024-11-08
202411081418,50,66,19865,0,2024-11-08
202411081419,68,29,20202,0,2024-11-08
202411081420,3,59,32137,0,2024-11-08
202411081421,54,21,31420,0,2024-11-08
202411081422,58,25,25705,0,2024-11-08
202411081423,34,18,16185,0,2024-11-08
202411081424,57,103,7444,0,2024-11-08
202411081425,30,17,5273,0,2024-11-08
202411081426,14,166,15406,0,2024-11-08
202411081427,0,121,17925,0,2024-11-08
202411081428,99,72,17148,0,2024-11-08
202411081429,2,72,13481,0,2024-11-08
202411081430,121,5,9822,0,2024-11-08
202411081431,83,19,6732,0,2024-11-08
202411081432,49,69,8732,0,2024-11-08
202411081433,9,91,16716,0,2024-11-08
202411081434,4,55,15848,0,2024-11-08
202411081435,72,40,17892,0,2024-11-08
202411081436,2,17,7730,0,2024-11-08
202411081437,32,49,11606,0,2024-11-08
202411081438,86,88,12194,0,2024-11-08
202411081439,0,143,23144,0,2024-11-08
202411081440,2,230,14299,0,2024-11-08
202411081441,6,146,25642,0,2024-11-08
202411081442,109,89,22882,0,2024-11-08
202411081443,257,0,0,0,2024-11-08
202411081444,67,78,13665,0,2024-11-08
202411081445,45,126,28848,0,2024-11-08
202411081446,0,196,13800,0,2024-11-08
202411081447,55,50,8823,0,2024-11-08
202411081448,19,78,22686,0,2024-11-08
202411081449,8,62,16892,0,2024-11-08
202411081450,101,34,9966,0,2024-11-08
202411081451,29,72,19395,0,2024-11-08
202411081452,45,110,17401,0,2024-11-08
202411081453,8,37,16489,0,2024-11-08
202411081454,170,77,7694,0,2024-11-08
202411081455,14,170,20869,0,2024-11-08
202411081456,61,64,21929,0,2024-11-08
202411081457,17,93,8395,0,2024-11-08
202411081458,4,62,13935,0,2024-11-08
202411081459,3,132,13854,0,2024-11-08
202411081500,60,25,15541,0,2024-11-08
202411081501,111,67,12521,0,2024-11-08
202411081502,3,260,12119,0,2024-11-08
202411081503,0,167,11574,0,2024-11-08
202411081504,1,99,15948,0,2024-11-08
202411081505,0,105,1321,0,2024-11-08
202411081506,0,52,8998,0,2024-11-08
202411081507,5,172,26436,0,2024-11-08
202411081508,60,7,3031,0,2024-11-08
202411081509,18,47,13235,0,2024-11-08
202411081510,90,29,7488,0,2024-11-08
202411081511,187,1,580,0,2024-11-08
202411081512,31,43,8900,0,2024-11-08
202411081513,9,72,4851,0,2024-11-08
202411081514,37,59,10663,0,2024-11-08
202411081515,16,66,8650,0,2024-11-08
202411081516,38,52,10380,0,2024-11-08
202411081517,31,65,7812,0,2024-11-08
202411081518,39,82,7211,0,2024-11-08
202411081519,35,88,13924,0,2024-11-08
202411081520,0,105,7220,0,2024-11-08
202411081521,0,99,10171,0,2024-11-08
202411081522,20,83,9074,0,2024-11-08
202411081523,7,184,5077,0,2024-11-08
202411081524,0,65,23321,0,2024-11-08
202411081525,37,69,10722,0,2024-11-08
202411081526,7,57,22611,0,2024-11-08
202411081527,12,40,29850,0,2024-11-08
202411081528,52,104,13408,0,2024-11-08
202411081529,31,37,14662,0,2024-11-08
202411081530,35,24,7404,0,2024-11-08
202411081531,48,53,13744,0,2024-11-08
202411081532,23,20,8823,0,2024-11-08
202411081533,79,11,7395,0,2024-11-08
202411081534,32,31,8352,0,2024-11-08
202411081535,23,6,20085,0,2024-11-08
